rest_dma_code,fiscal_year,fiscal_week_number,OnAir_TY,Equal_TRPS_CM_TY
639,2018,15,1,172
639,2018,16,1,153.2
639,2018,17,1,138.2
639,2018,18,1,131.6
639,2018,19,1,158.7
639,2018,20,1,145.7
639,2018,21,1,137.9
639,2018,22,0,85.6
639,2018,23,1,78.8
639,2018,24,1,148.1
639,2018,25,1,136.8
639,2018,26,1,140.5
639,2018,27,0,90.4
639,2018,28,1,44.4
639,2018,29,1,53.9
639,2018,30,1,47.8
639,2018,31,1,55.6
639,2018,32,1,86.6
639,2018,33,1,139.5
639,2018,34,1,139.2
639,2018,35,1,142.7
639,2018,36,0,90.4
639,2018,37,1,72.6
639,2018,38,1,131.4
639,2018,39,1,134.1
639,2018,40,1,146.9
639,2018,41,1,123.1
639,2018,42,0,84
639,2018,43,1,76.9
639,2018,44,1,154.2
639,2018,45,1,153.3
639,2018,46,1,155.7
639,2018,47,0,89.9
639,2018,48,0,33.3
639,2018,49,0,11.8
639,2018,50,0,0
639,2018,51,0,0
639,2018,52,0,0
640,2015,1,0,0
640,2015,2,0,0
640,2015,3,0,0
640,2015,4,0,0
640,2015,5,0,0
640,2015,6,0,0
640,2015,7,0,0
640,2015,8,0,0
640,2015,9,0,0
640,2015,10,1,75.5
640,2015,11,1,205
640,2015,12,1,199.8
640,2015,13,1,205.3
640,2015,14,0,119
640,2015,15,0,43.3
640,2015,16,0,16.3
640,2015,17,0,0
640,2015,18,1,75.5
640,2015,19,1,205
640,2015,20,1,199.8
640,2015,21,1,205.3
640,2015,22,0,119
640,2015,23,0,43.3
640,2015,24,0,16.3
640,2015,25,0,0
640,2015,26,0,0
640,2015,27,1,75.5
640,2015,28,1,205
640,2015,29,1,199.8
640,2015,30,1,205.3
640,2015,31,1,194.5
640,2015,32,1,248.3
640,2015,33,1,216.1
640,2015,34,1,205.3
640,2015,35,0,119
640,2015,36,0,43.3
640,2015,37,0,16.3
640,2015,38,0,0
640,2015,39,0,0
640,2015,40,1,75.5
640,2015,41,1,205
640,2015,42,1,199.8
640,2015,43,1,205.6
640,2015,44,1,147.3
640,2015,45,1,176.4
640,2015,46,1,240.3
640,2015,47,1,218.5
640,2015,48,0,177.8
640,2015,49,0,55.4
640,2015,50,0,27.9
640,2015,51,0,0
640,2015,52,0,0
640,2016,1,0,0
640,2016,2,0,0
640,2016,3,0,0
640,2016,4,0,0
640,2016,5,0,0
640,2016,6,0,0
640,2016,7,0,0
640,2016,8,0,0
640,2016,9,1,74.5
640,2016,10,1,198.8
640,2016,11,1,182.8
640,2016,12,1,175.5
640,2016,13,1,158.9
640,2016,14,1,217.9
640,2016,15,1,182.9
640,2016,16,1,167.2
640,2016,17,1,103.9
640,2016,18,1,136.2
640,2016,19,1,214.4
640,2016,20,1,176.1
640,2016,21,1,160
640,2016,22,0,81.9
640,2016,23,0,29.8
640,2016,24,0,9.8
640,2016,25,0,0
640,2016,26,0,0
640,2016,27,1,72.8
640,2016,28,1,194
640,2016,29,1,178.4
640,2016,30,1,171.7
640,2016,31,1,161.6
640,2016,32,1,227
640,2016,33,1,188.9
640,2016,34,1,171.7
640,2016,35,1,161.8
640,2016,36,1,227.5
640,2016,37,1,189
640,2016,38,1,172.1
640,2016,39,1,166.6
640,2016,40,1,239.1
640,2016,41,1,200
640,2016,42,1,183.2
640,2016,43,0,97.7
640,2016,44,1,113.5
640,2016,45,1,212.4
640,2016,46,1,184.8
640,2016,47,1,177.5
640,2016,48,0,92.3
640,2016,49,0,34.3
640,2016,50,0,11
640,2016,51,0,0
640,2016,52,0,0
640,2017,1,0,0
640,2017,2,0,0
640,2017,3,0,0
640,2017,4,0,0
640,2017,5,1,63.3
640,2017,6,1,182.3
640,2017,7,1,200.1
640,2017,8,1,215.5
640,2017,9,1,238.4
640,2017,10,1,329.5
640,2017,11,1,317.3
640,2017,12,1,300
640,2017,13,1,282.1
640,2017,14,1,323.2
640,2017,15,1,241.9
640,2017,16,1,198.4
640,2017,17,1,106.7
640,2017,18,1,149.2
640,2017,19,1,274.1
640,2017,20,1,236.2
640,2017,21,1,220.5
640,2017,22,0,113
640,2017,23,0,41.7
640,2017,24,0,13.3
640,2017,25,0,0
640,2017,26,0,0
640,2017,27,1,96
640,2017,28,1,253.5
640,2017,29,1,233.8
640,2017,30,1,235.3
640,2017,31,1,215.7
640,2017,32,1,293.7
640,2017,33,1,284.1
640,2017,34,1,324.5
640,2017,35,1,309.8
640,2017,36,1,389.5
640,2017,37,1,306.8
640,2017,38,1,254.5
640,2017,39,1,217.5
640,2017,40,1,282.1
640,2017,41,1,232.4
640,2017,42,1,203.7
640,2017,43,1,200.3
640,2017,44,1,280.9
640,2017,45,1,252.5
640,2017,46,1,212.8
640,2017,47,1,110.7
640,2017,48,1,103.3
640,2017,49,0,139
640,2017,50,0,31.8
640,2017,51,0,31.8
640,2017,52,0,0
640,2018,1,0,0
640,2018,2,0,0
640,2018,3,0,0
640,2018,4,0,0
640,2018,5,0,0
640,2018,6,0,0
640,2018,7,1,77.3
640,2018,8,1,225.8
640,2018,9,1,238.6
640,2018,10,1,263.2
640,2018,11,1,279.2
640,2018,12,1,262.8
640,2018,13,1,248.7
640,2018,14,1,228.7
640,2018,15,1,229.4
640,2018,16,1,203.4
640,2018,17,1,182
640,2018,18,1,173.4
640,2018,19,1,211.1
640,2018,20,1,193.7
640,2018,21,1,181.4
640,2018,22,0,111.6
640,2018,23,1,102.4
640,2018,24,1,192.6
640,2018,25,1,178.3
640,2018,26,1,181.9
640,2018,27,0,117
640,2018,28,1,57.9
640,2018,29,1,71.3
640,2018,30,1,63
640,2018,31,1,72
640,2018,32,1,113.5
640,2018,33,1,185.3
640,2018,34,1,185.1
640,2018,35,1,187.9
640,2018,36,0,118
640,2018,37,1,96.7
640,2018,38,1,177.3
640,2018,39,1,181.6
640,2018,40,1,196.1
640,2018,41,1,161.1
640,2018,42,0,109.5
640,2018,43,1,102.4
640,2018,44,1,208.3
640,2018,45,1,207.8
640,2018,46,1,208.6
640,2018,47,0,119
640,2018,48,0,44.2
640,2018,49,0,15.3
640,2018,50,0,0
640,2018,51,0,0
640,2018,52,0,0
649,2015,1,1,122
649,2015,2,1,213.5
649,2015,3,1,199.8
649,2015,4,1,216.6
649,2015,5,0,144.6
649,2015,6,1,116.6
649,2015,7,1,210.8
649,2015,8,1,199.8
649,2015,9,1,216.6
649,2015,10,1,212.4
649,2015,11,1,234.1
649,2015,12,1,201.7
649,2015,13,1,184.2
649,2015,14,1,173.1
649,2015,15,1,227.3
649,2015,16,1,214.3
649,2015,17,1,216.6
649,2015,18,1,212.4
649,2015,19,1,234.1
649,2015,20,1,201.7
649,2015,21,1,184.2
649,2015,22,0,106.6
649,2015,23,1,105.8
649,2015,24,1,204.5
649,2015,25,1,201.5
649,2015,26,1,218.3
649,2015,27,1,213.3
649,2015,28,1,234.4
649,2015,29,1,201.8
649,2015,30,1,184.2
649,2015,31,1,174.4
649,2015,32,1,222.8
649,2015,33,1,193.9
649,2015,34,1,184.2
649,2015,35,0,106.6
649,2015,36,1,106.1
649,2015,37,1,205
649,2015,38,1,201.6
649,2015,39,1,218.4
649,2015,40,1,229.3
649,2015,41,1,282.4
649,2015,42,1,257.8
649,2015,43,1,248.5
649,2015,44,1,179.9
649,2015,45,1,189.7
649,2015,46,1,270.8
649,2015,47,1,251.5
649,2015,48,1,223.2
649,2015,49,1,179.9
649,2015,50,1,276.8
649,2015,51,1,262.9
649,2015,52,1,279.5
649,2016,1,1,161.7
649,2016,2,1,226
649,2016,3,1,207.2
649,2016,4,1,216.6
649,2016,5,1,211.1
649,2016,6,1,238.6
649,2016,7,1,222.1
649,2016,8,1,216.6
649,2016,9,1,227.1
649,2016,10,1,275.4
649,2016,11,1,241.1
649,2016,12,1,220.2
649,2016,13,1,189.4
649,2016,14,1,210.7
649,2016,15,1,171.5
649,2016,16,1,149.7
649,2016,17,1,93.1
649,2016,18,1,122
649,2016,19,1,208.1
649,2016,20,1,205.1
649,2016,21,1,198.5
649,2016,22,1,154.2
649,2016,23,1,176.4
649,2016,24,1,223.4
649,2016,25,1,218.3
649,2016,26,1,233.8
649,2016,27,1,257.5
649,2016,28,1,279.4
649,2016,29,1,245.1
649,2016,30,1,216.6
649,2016,31,1,191.9
649,2016,32,1,219.3
649,2016,33,1,177.2
649,2016,34,1,153.7
649,2016,35,1,144.9
649,2016,36,1,204
649,2016,37,1,169.5
649,2016,38,1,154.1
649,2016,39,1,149.7
649,2016,40,1,215.6
649,2016,41,1,180.4
649,2016,42,1,165.5
649,2016,43,0,89.1
649,2016,44,1,102.6
649,2016,45,1,190.3
649,2016,46,1,181.2
649,2016,47,1,203.2
649,2016,48,1,196
649,2016,49,1,272.5
649,2016,50,1,261.7
649,2016,51,1,268.6
649,2016,52,1,196.6
649,2017,1,1,148.4
649,2017,2,1,207.6
649,2017,3,1,197.6
649,2017,4,1,218.8
649,2017,5,1,205.2
649,2017,6,1,177.1
649,2017,7,1,162.5
649,2017,8,1,146.7
649,2017,9,1,183.3
649,2017,10,1,288.3
649,2017,11,1,290.6
649,2017,12,1,289.3
649,2017,13,1,254.9
649,2017,14,1,239.4
649,2017,15,1,174.1
649,2017,16,1,135.5
649,2017,17,1,75.9
649,2017,18,1,104.7
649,2017,19,1,210.9
649,2017,20,1,228.1
649,2017,21,1,228.1
649,2017,22,1,168.5
649,2017,23,1,166.5
649,2017,24,1,219.9
649,2017,25,1,207
649,2017,26,1,228.8
649,2017,27,1,261.8
649,2017,28,1,292.2
649,2017,29,1,262.8
649,2017,30,1,244.2
649,2017,31,1,209.3
649,2017,32,1,218.8
649,2017,33,1,201.4
649,2017,34,1,218
649,2017,35,1,208.2
649,2017,36,1,262.2
649,2017,37,1,206.5
649,2017,38,1,171.3
649,2017,39,1,171
649,2017,40,1,262.9
649,2017,41,1,236.3
649,2017,42,1,218.9
649,2017,43,1,216.7
649,2017,44,1,273.2
649,2017,45,1,255.9
649,2017,46,1,230
649,2017,47,1,160.5
649,2017,48,1,151.9
649,2017,49,1,210.9
649,2017,50,1,199.1
649,2017,51,1,171.7
649,2017,52,1,146.4
649,2018,1,0,86.9
649,2018,2,0,30.6
649,2018,3,1,61
649,2018,4,1,140
649,2018,5,1,142.6
649,2018,6,1,137.3
649,2018,7,1,165.9
649,2018,8,1,247.9
649,2018,9,1,249.6
649,2018,10,1,249
649,2018,11,1,233.5
649,2018,12,1,214.8
649,2018,13,1,194.9
649,2018,14,1,192.5
649,2018,15,1,227.9
649,2018,16,1,216
649,2018,17,1,206.6
649,2018,18,1,241.8
649,2018,19,1,348.2
649,2018,20,1,302.8
649,2018,21,1,243.9
649,2018,22,0,150.6
649,2018,23,1,111.4
649,2018,24,1,204.8
649,2018,25,1,193.2
649,2018,26,1,202.5
649,2018,27,0,136.7
649,2018,28,1,108.9
649,2018,29,1,203.8
649,2018,30,1,191.7
649,2018,31,1,192
649,2018,32,1,195
649,2018,33,1,222.2
649,2018,34,1,213.4
649,2018,35,1,207.8
649,2018,36,0,137.9
649,2018,37,1,107.2
649,2018,38,1,196
649,2018,39,1,241.4
649,2018,40,1,332.9
649,2018,41,1,273
649,2018,42,0,168.7
649,2018,43,1,133.4
649,2018,44,1,237.1
649,2018,45,1,238.8
649,2018,46,1,236.3
649,2018,47,0,134.8
649,2018,48,1,92.8
649,2018,49,1,146
649,2018,50,1,139.8
649,2018,51,1,134.5
649,2018,52,0,91.6
659,2015,1,1,130.3
659,2015,2,1,216.3
659,2015,3,1,199.8
659,2015,4,1,216.6
659,2015,5,0,144.6
659,2015,6,1,116.6
659,2015,7,1,210.8
659,2015,8,1,199.8
659,2015,9,1,216.6
659,2015,10,1,217.1
659,2015,11,1,246.9
659,2015,12,1,213.9
659,2015,13,1,196.7
659,2015,14,1,180.3
659,2015,15,1,229.9
659,2015,16,1,215.3
659,2015,17,1,216.6
659,2015,18,1,217.1
659,2015,19,1,246.9
659,2015,20,1,213.9
659,2015,21,1,196.7
659,2015,22,0,113.8
659,2015,23,1,109.2
659,2015,24,1,207.5
659,2015,25,1,203.4
659,2015,26,1,220.2
659,2015,27,1,219.1
659,2015,28,1,247.6
659,2015,29,1,214.1
659,2015,30,1,196.7
659,2015,31,1,186.3
659,2015,32,1,238.2
659,2015,33,1,207.1
659,2015,34,1,196.7
659,2015,35,0,113.8
659,2015,36,1,109.2
659,2015,37,1,207.5
659,2015,38,1,203.4
659,2015,39,1,220.2
659,2015,40,1,234.4
659,2015,41,1,293.3
659,2015,42,1,267.4
659,2015,43,1,258.2
659,2015,44,1,187
659,2015,45,1,199.4
659,2015,46,1,283.7
659,2015,47,1,262.9
659,2015,48,1,231.6
659,2015,49,1,180.4
659,2015,50,1,275.5
659,2015,51,1,259.9
659,2015,52,1,276.6
659,2016,1,1,194.1
659,2016,2,1,233.9
659,2016,3,1,215.4
659,2016,4,1,216.6
659,2016,5,1,211.1
659,2016,6,1,238.6
659,2016,7,1,222.1
659,2016,8,1,216.4
659,2016,9,1,230.9
659,2016,10,1,286.2
659,2016,11,1,250.5
659,2016,12,1,229.3
659,2016,13,1,197.7
659,2016,14,1,223.9
659,2016,15,1,182.9
659,2016,16,1,160.4
659,2016,17,1,100
659,2016,18,1,130.7
659,2016,19,1,220.6
659,2016,20,1,214.3
659,2016,21,1,211.3
659,2016,22,1,180.6
659,2016,23,1,207.5
659,2016,24,1,241.8
659,2016,25,1,247.8
659,2016,26,1,261.5
659,2016,27,1,286.1
659,2016,28,1,298
659,2016,29,1,258.9
659,2016,30,1,225.7
659,2016,31,1,200.5
659,2016,32,1,232.9
659,2016,33,1,188.8
659,2016,34,1,164.7
659,2016,35,1,154.9
659,2016,36,1,218.1
659,2016,37,1,181.3
659,2016,38,1,165.1
659,2016,39,1,160.2
659,2016,40,1,231.5
659,2016,41,1,194.3
659,2016,42,1,177.8
659,2016,43,0,95.7
659,2016,44,1,110.3
659,2016,45,1,203.9
659,2016,46,1,177.4
659,2016,47,1,169.9
659,2016,48,1,154.8
659,2016,49,1,221.3
659,2016,50,1,210.3
659,2016,51,1,216.6
659,2016,52,1,144.6
659,2017,1,1,93.4
659,2017,2,1,146.3
659,2017,3,1,128.9
659,2017,4,1,126.4
659,2017,5,1,127.2
659,2017,6,1,168.9
659,2017,7,1,166.9
659,2017,8,1,168.2
659,2017,9,1,202.9
659,2017,10,1,307.5
659,2017,11,1,306
659,2017,12,1,300.7
659,2017,13,1,270.2
659,2017,14,1,269.1
659,2017,15,1,196.9
659,2017,16,1,154.5
659,2017,17,1,83.2
659,2017,18,1,132.6
659,2017,19,1,262.4
659,2017,20,1,240.9
659,2017,21,1,237.1
659,2017,22,1,180.1
659,2017,23,1,210.6
659,2017,24,1,256
659,2017,25,1,248.2
659,2017,26,1,249.5
659,2017,27,1,272.7
659,2017,28,1,306.1
659,2017,29,1,269.2
659,2017,30,1,248.6
659,2017,31,1,233.5
659,2017,32,1,293.2
659,2017,33,1,283
659,2017,34,1,312.6
659,2017,35,1,284.3
659,2017,36,1,321.8
659,2017,37,1,257.3
659,2017,38,1,216.6
659,2017,39,1,213.4
659,2017,40,1,293.1
659,2017,41,1,262.9
659,2017,42,1,246.3
659,2017,43,1,243.5
659,2017,44,1,304.5
659,2017,45,1,278.5
659,2017,46,1,246.3
659,2017,47,1,164.7
659,2017,48,1,156.7
659,2017,49,1,212.4
659,2017,50,1,187.3
659,2017,51,1,189.8
659,2017,52,0,130.3
659,2018,1,0,43.3
659,2018,2,1,63.8
659,2018,3,1,123.8
659,2018,4,1,124
659,2018,5,1,115.9
659,2018,6,1,91.7
659,2018,7,1,129.6
659,2018,8,1,231.7
659,2018,9,1,233.3
659,2018,10,1,249.3
659,2018,11,1,265.7
659,2018,12,1,250
659,2018,13,1,236.5
659,2018,14,1,215.9
659,2018,15,1,215.9
659,2018,16,1,192
659,2018,17,1,172.9
659,2018,18,1,180.1
659,2018,19,1,248
659,2018,20,1,248.7
659,2018,21,1,263.7
659,2018,22,0,185
659,2018,23,1,166.5
659,2018,24,1,269.3
659,2018,25,1,235.7
659,2018,26,1,242.4
659,2018,27,0,159.3
659,2018,28,1,114.2
659,2018,29,1,199.9
659,2018,30,1,189.4
659,2018,31,1,201.1
659,2018,32,1,214.4
659,2018,33,1,253.4
659,2018,34,1,244.6
659,2018,35,1,243.5
659,2018,36,0,173
659,2018,37,1,145.9
659,2018,38,1,245
659,2018,39,1,249
659,2018,40,1,272.3
659,2018,41,1,239.7
659,2018,42,1,193.6
659,2018,43,1,191.2
659,2018,44,1,288.6
659,2018,45,1,292.3
659,2018,46,1,279.8
659,2018,47,0,186.9
659,2018,48,1,135.2
659,2018,49,1,186.3
659,2018,50,1,160.7
659,2018,51,1,160.4
659,2018,52,1,131.1
673,2015,1,0,0
673,2015,2,0,0
673,2015,3,0,0
673,2015,4,0,0
673,2015,5,0,0
673,2015,6,0,0
673,2015,7,0,0
673,2015,8,0,0
673,2015,9,0,0
673,2015,10,1,61
673,2015,11,1,165.5
673,2015,12,1,161
673,2015,13,1,165.3
673,2015,14,0,95.6
673,2015,15,0,34.8
673,2015,16,0,13
673,2015,17,0,0
673,2015,18,1,61
673,2015,19,1,165.5
673,2015,20,1,161
673,2015,21,1,165.3
673,2015,22,0,95.6
673,2015,23,0,34.8
673,2015,24,0,13
673,2015,25,0,0
673,2015,26,0,0
673,2015,27,1,61
673,2015,28,1,165.5
673,2015,29,1,161
673,2015,30,1,165.3
673,2015,31,1,156.6
673,2015,32,1,200.3
673,2015,33,1,174
673,2015,34,1,165.3
673,2015,35,0,95.6
673,2015,36,0,34.8
673,2015,37,0,13
673,2015,38,0,0
673,2015,39,0,0
673,2015,40,1,61
673,2015,41,1,165.5
673,2015,42,1,161
673,2015,43,1,165.8
673,2015,44,1,118.9
673,2015,45,1,141.9
673,2015,46,1,193.2
673,2015,47,1,175.7
673,2015,48,0,143.2
673,2015,49,0,44.6
673,2015,50,0,22.5
673,2015,51,0,0
673,2015,52,0,0
673,2016,1,0,0
673,2016,2,0,0
673,2016,3,0,0
673,2016,4,0,0
673,2016,5,0,0
673,2016,6,0,0
673,2016,7,0,0
673,2016,8,0,0
673,2016,9,1,60
673,2016,10,1,160
673,2016,11,1,147
673,2016,12,1,141
673,2016,13,1,127.5
673,2016,14,1,175
673,2016,15,1,147
673,2016,16,1,134.5
673,2016,17,1,83.8
673,2016,18,1,109.5
673,2016,19,1,172.4
673,2016,20,1,141.7
673,2016,21,1,129
673,2016,22,0,66
673,2016,23,0,24
673,2016,24,0,7.9
673,2016,25,0,0
673,2016,26,0,0
673,2016,27,1,58.5
673,2016,28,1,156.3
673,2016,29,1,144.1
673,2016,30,1,138.2
673,2016,31,1,129.7
673,2016,32,1,182.8
673,2016,33,1,152.5
673,2016,34,1,138.2
673,2016,35,1,130
673,2016,36,1,183.3
673,2016,37,1,152.6
673,2016,38,1,138.5
673,2016,39,1,134.2
673,2016,40,1,193.4
673,2016,41,1,162.1
673,2016,42,1,148.7
673,2016,43,0,79.8
673,2016,44,1,92.2
673,2016,45,1,171.1
673,2016,46,1,148.9
673,2016,47,1,143
673,2016,48,0,74.4
673,2016,49,0,27.7
673,2016,50,0,8.9
673,2016,51,0,0
673,2016,52,0,0
673,2017,1,0,0
673,2017,2,0,0
673,2017,3,0,0
673,2017,4,0,0
673,2017,5,1,54
673,2017,6,1,155.5
673,2017,7,1,170.8
673,2017,8,1,184.1
673,2017,9,1,203.2
673,2017,10,1,280.8
673,2017,11,1,270.2
673,2017,12,1,255.6
673,2017,13,1,240.6
673,2017,14,1,275.8
673,2017,15,1,206.3
673,2017,16,1,169.6
673,2017,17,1,91.2
673,2017,18,1,127.2
673,2017,19,1,234
673,2017,20,1,201.5
673,2017,21,1,188.1
673,2017,22,0,96.6
673,2017,23,0,35.5
673,2017,24,0,11.4
673,2017,25,0,0
673,2017,26,0,0
673,2017,27,1,82
673,2017,28,1,216.5
673,2017,29,1,199.5
673,2017,30,1,200.8
673,2017,31,1,184.4
673,2017,32,1,250.9
673,2017,33,1,242.2
673,2017,34,1,276.7
673,2017,35,1,264.2
673,2017,36,1,332.4
673,2017,37,1,261.8
673,2017,38,1,217.5
673,2017,39,1,186.2
673,2017,40,1,241.4
673,2017,41,1,198.8
673,2017,42,1,174.1
673,2017,43,1,171.2
673,2017,44,1,239.9
673,2017,45,1,215.6
673,2017,46,1,181.9
673,2017,47,1,94.6
673,2017,48,1,88.6
673,2017,49,0,119.3
673,2017,50,0,27.3
673,2017,51,0,27.3
673,2017,52,0,0
673,2018,1,0,0
673,2018,2,0,0
673,2018,3,0,0
673,2018,4,0,0
673,2018,5,0,0
673,2018,6,0,0
673,2018,7,1,57
673,2018,8,1,166.5
673,2018,9,1,176
673,2018,10,1,196.3
673,2018,11,1,211.6
673,2018,12,1,200.4
673,2018,13,1,189.1
673,2018,14,1,171.2
673,2018,15,1,172.6
673,2018,16,1,153.3
673,2018,17,1,137.3
673,2018,18,1,129.7
673,2018,19,1,159.1
673,2018,20,1,146.2
673,2018,21,1,137.1
673,2018,22,0,83.4
673,2018,23,1,77.1
673,2018,24,1,144.9
673,2018,25,1,133.6
673,2018,26,1,134.7
673,2018,27,0,86.2
673,2018,28,1,43
673,2018,29,1,53.9
673,2018,30,1,47.7
673,2018,31,1,53.6
673,2018,32,1,84.8
673,2018,33,1,139.2
673,2018,34,1,138.5
673,2018,35,1,139
673,2018,36,0,87.1
673,2018,37,1,71.9
673,2018,38,1,132.9
673,2018,39,1,135
673,2018,40,1,144.1
673,2018,41,1,118.6
673,2018,42,0,80.3
673,2018,43,1,76.6
673,2018,44,1,156.8
673,2018,45,1,155.3
673,2018,46,1,153.8
673,2018,47,0,88
673,2018,48,0,32.3
673,2018,49,0,11.3
673,2018,50,0,0
673,2018,51,0,0
673,2018,52,0,0
676,2015,1,0,50.6
676,2015,2,0,35.8
676,2015,3,0,16.7
676,2015,4,1,76.8
676,2015,5,1,181.6
676,2015,6,1,188.2
676,2015,7,1,196.7
676,2015,8,0,127.9
676,2015,9,0,49.8
676,2015,10,1,81.1
676,2015,11,1,155.9
676,2015,12,1,151.1
676,2015,13,1,155.2
676,2015,14,0,99.7
676,2015,15,0,53.8
676,2015,16,0,38.9
676,2015,17,0,23.4
676,2015,18,1,71.1
676,2015,19,1,160.9
676,2015,20,1,154
676,2015,21,1,156.7
676,2015,22,0,97.5
676,2015,23,0,46.8
676,2015,24,0,27.3
676,2015,25,0,16.4
676,2015,26,0,16
676,2015,27,1,68.5
676,2015,28,1,158.5
676,2015,29,1,154.8
676,2015,30,1,158.6
676,2015,31,1,151.1
676,2015,32,1,188.6
676,2015,33,1,166.1
676,2015,34,1,158.6
676,2015,35,0,98.6
676,2015,36,1,100.4
676,2015,37,1,183.8
676,2015,38,1,187.1
676,2015,39,1,203.4
676,2015,40,1,209.5
676,2015,41,1,241.9
676,2015,42,1,224.6
676,2015,43,1,217.9
676,2015,44,1,163.7
676,2015,45,1,167.4
676,2015,46,1,235.4
676,2015,47,1,220
676,2015,48,1,200.3
676,2015,49,1,172
676,2015,50,1,255.6
676,2015,51,1,245.4
676,2015,52,1,251.4
676,2016,1,0,92.9
676,2016,2,0,44.9
676,2016,3,0,20
676,2016,4,1,66.1
676,2016,5,1,169.1
676,2016,6,1,185.8
676,2016,7,1,193.8
676,2016,8,1,160.7
676,2016,9,1,187.4
676,2016,10,1,232
676,2016,11,1,212.4
676,2016,12,1,198.9
676,2016,13,1,170.8
676,2016,14,1,182.4
676,2016,15,1,156.4
676,2016,16,1,134.5
676,2016,17,1,87.5
676,2016,18,1,110
676,2016,19,1,162.4
676,2016,20,1,134.3
676,2016,21,1,142.8
676,2016,22,1,160.9
676,2016,23,1,195.9
676,2016,24,1,198.4
676,2016,25,1,200.5
676,2016,26,1,182.9
676,2016,27,1,171.3
676,2016,28,1,184.8
676,2016,29,1,150.9
676,2016,30,1,130.2
676,2016,31,1,123.1
676,2016,32,1,168.6
676,2016,33,1,142.2
676,2016,34,1,130.2
676,2016,35,1,123.3
676,2016,36,1,169.1
676,2016,37,1,142.4
676,2016,38,1,130.6
676,2016,39,1,128.8
676,2016,40,1,183.1
676,2016,41,1,156.1
676,2016,42,1,144.9
676,2016,43,0,85.2
676,2016,44,1,95.1
676,2016,45,1,162.2
676,2016,46,1,157.9
676,2016,47,1,180.7
676,2016,48,1,178.1
676,2016,49,1,242.2
676,2016,50,1,232.4
676,2016,51,1,233.7
676,2016,52,1,169.9
676,2017,1,0,83.1
676,2017,2,0,39.6
676,2017,3,0,19
676,2017,4,1,48.5
676,2017,5,1,102
676,2017,6,1,97.6
676,2017,7,1,101.8
676,2017,8,1,90.1
676,2017,9,1,112.4
676,2017,10,1,180
676,2017,11,1,184.7
676,2017,12,1,186.4
676,2017,13,1,162.2
676,2017,14,1,146.7
676,2017,15,1,105.5
676,2017,16,1,77.7
676,2017,17,0,43.2
676,2017,18,1,59.1
676,2017,19,1,124.2
676,2017,20,1,143.2
676,2017,21,1,145.2
676,2017,22,1,114.1
676,2017,23,1,126.3
676,2017,24,1,186.8
676,2017,25,1,189.7
676,2017,26,1,182.5
676,2017,27,1,162.1
676,2017,28,1,196
676,2017,29,1,173
676,2017,30,1,170.7
676,2017,31,1,143.8
676,2017,32,1,133.3
676,2017,33,1,120.3
676,2017,34,1,125.5
676,2017,35,1,120.3
676,2017,36,1,148.9
676,2017,37,1,120.4
676,2017,38,1,104.2
676,2017,39,1,92.2
676,2017,40,1,118.5
676,2017,41,1,101.2
676,2017,42,1,89.2
676,2017,43,1,87.8
676,2017,44,1,117.3
676,2017,45,1,108.8
676,2017,46,1,94.3
676,2017,47,1,56.1
676,2017,48,1,54.7
676,2017,49,0,68.5
676,2017,50,0,26.5
676,2017,51,0,26.7
676,2017,52,0,13.3
676,2018,1,0,10
676,2018,2,0,3.2
676,2018,3,0,1.6
676,2018,4,1,46.3
676,2018,5,1,131.3
676,2018,6,1,132.9
676,2018,7,1,156.3
676,2018,8,1,179.5
676,2018,9,1,168.5
676,2018,10,1,170.4
676,2018,11,1,185.2
676,2018,12,1,176.2
676,2018,13,1,166.1
676,2018,14,1,149.8
676,2018,15,1,151.9
676,2018,16,1,135
676,2018,17,1,120.4
676,2018,18,1,113.9
676,2018,19,1,140.1
676,2018,20,1,128.9
676,2018,21,1,120.2
676,2018,22,0,73.1
676,2018,23,1,67.2
676,2018,24,1,126.1
676,2018,25,1,116.4
676,2018,26,1,116.9
676,2018,27,0,75.2
676,2018,28,1,76.4
676,2018,29,1,157.5
676,2018,30,1,153
676,2018,31,1,157.8
676,2018,32,1,146.9
676,2018,33,1,146.3
676,2018,34,1,131.9
676,2018,35,1,121.1
676,2018,36,0,75.9
676,2018,37,1,63.4
676,2018,38,1,118
676,2018,39,1,119.6
676,2018,40,1,126.6
676,2018,41,1,103.6
676,2018,42,0,70
676,2018,43,1,67.7
676,2018,44,1,139.8
676,2018,45,1,138.5
676,2018,46,1,135.8
676,2018,47,0,77.3
676,2018,48,1,68.8
676,2018,49,1,124.6
676,2018,50,1,116.1
676,2018,51,1,116.2
676,2018,52,0,76
691,2015,1,0,45.2
691,2015,2,0,19.8
691,2015,3,0,0
691,2015,4,0,0
691,2015,5,0,0
691,2015,6,1,67.5
691,2015,7,1,191.5
691,2015,8,1,203.3
691,2015,9,1,208.9
691,2015,10,1,187.6
691,2015,11,1,217.7
691,2015,12,1,185.2
691,2015,13,1,172.9
691,2015,14,1,167.9
691,2015,15,1,228.4
691,2015,16,1,217
691,2015,17,1,209.2
691,2015,18,1,188.1
691,2015,19,1,217.8
691,2015,20,1,185.3
691,2015,21,1,172.9
691,2015,22,0,100.1
691,2015,23,1,98.9
691,2015,24,1,195.6
691,2015,25,1,202.3
691,2015,26,1,213.6
